#Temps                 ;        % P. Voitures     ;        % P. Vélos
2022-01-26@13-35-52    ;    53.79426644182125    ;    0
2022-01-26@13-41-38    ;    53.62563237774031    ;    0
2022-01-26@13-47-19    ;    53.79426644182125    ;    0
2022-01-26@13-52-44    ;    53.79426644182125    ;    0
2022-01-26@15-28-05    ;    53.62563237774031    ;    0
2022-01-26@15-35-17    ;    53.62563237774031    ;    0
2022-01-26@15-40-27    ;    54.131534569983145    ;    0
2022-01-26@15-45-35    ;    54.300168634064086    ;    0
2022-01-26@15-50-43    ;    54.468802698145026    ;    0
2022-01-26@15-55-50    ;    53.62563237774031    ;    0
2022-01-26@16-00-56    ;    53.62563237774031    ;    0
2022-01-26@16-06-02    ;    54.131534569983145    ;    0
